ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success,Age
9860,1960,Graduation,Together,44911,0,1,15/03/2013,11,159,0,22,2,1,31,3,4,4,7,0,0,SP,0,54
10390,1960,2n Cycle,Married,26887,0,1,10/02/2013,27,6,7,4,3,4,6,1,1,3,6,0,0,SP,0,54
9500,1960,Graduation,Married,58113,0,1,25/01/2013,66,221,104,169,102,78,84,3,9,8,7,0,1,SP,0,54
6097,1960,Graduation,Single,50664,1,1,16/01/2013,64,313,8,104,6,4,126,9,8,6,9,0,0,SA,0,54
7966,1960,Graduation,Single,80982,1,1,08/01/2013,48,505,137,401,104,22,22,3,11,11,5,0,1,SP,0,54
2131,1960,PhD,Divorced,62859,0,1,30/12/2012,37,1063,89,102,16,12,25,4,9,6,6,0,0,SP,0,54
10826,1960,Graduation,Married,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,2,8,0,0,SP,0,54
4086,1960,Graduation,Married,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,2,8,0,0,GER,0,54
8939,1960,Graduation,Divorced,61250,0,1,16/12/2012,49,382,138,65,60,26,59,6,5,12,5,0,0,SP,0,54
9463,1960,Graduation,Together,71706,0,1,13/11/2012,16,931,56,253,91,98,14,4,9,7,5,0,0,CA,0,54
3766,1960,Master,Widow,33051,0,0,16/08/2012,15,100,71,243,108,94,219,3,9,8,9,1,0,SP,0,54
2611,1960,Master,Together,82576,0,0,01/08/2012,66,1206,55,445,168,18,18,1,2,12,1,0,0,SA,1,54
9400,1959,2n Cycle,Single,85485,0,0,21/06/2014,73,630,26,611,44,18,54,1,6,6,2,0,0,SP,0,55
9624,1959,PhD,Together,65488,0,0,13/06/2014,46,603,45,207,36,18,54,1,3,6,1,0,0,SP,0,55
4790,1959,Graduation,Divorced,79803,0,1,02/06/2014,54,574,8,216,21,16,33,1,4,5,1,0,0,SP,0,55
10476,1959,Graduation,Married,67267,0,1,13/05/2014,0,134,11,59,15,2,30,1,3,5,2,0,0,US,0,55
5827,1959,Graduation,Divorced,35246,1,1,16/04/2014,53,36,0,12,2,2,10,4,3,3,5,0,0,SA,0,55
10164,1959,Graduation,Single,94472,0,1,03/04/2014,75,1017,33,417,108,100,16,1,5,5,5,0,0,SP,2,55
8418,1959,2n Cycle,Single,38741,1,1,30/03/2014,60,7,10,17,8,6,13,2,2,3,7,0,0,GER,0,55
1463,1959,Graduation,Single,45160,1,1,29/03/2014,9,8,2,5,3,0,3,1,1,2,7,0,0,AUS,0,55
7348,1959,PhD,Single,71691,0,0,17/03/2014,0,336,130,411,240,32,43,1,4,5,2,1,0,SP,0,55
10613,1959,PhD,Together,37334,1,1,26/02/2014,44,26,1,16,2,2,15,4,3,4,4,0,0,SP,0,55
8594,1959,PhD,Widow,50520,0,1,28/01/2014,25,112,0,6,2,1,14,2,3,3,6,0,0,SP,0,55
4964,1959,PhD,Together,74250,0,0,26/01/2014,90,680,11,392,75,0,0,1,2,4,1,0,0,CA,0,55
5046,1959,Graduation,Divorced,78331,0,1,23/01/2014,97,756,138,354,160,169,61,2,10,7,4,0,0,SA,0,55
1399,1959,Graduation,Married,72905,0,0,21/01/2014,52,407,114,445,181,165,203,1,3,9,1,0,0,SP,1,55
3602,1959,Master,Married,51412,0,1,31/12/2013,42,140,3,29,4,5,14,2,3,4,4,0,0,SP,0,55
6950,1959,Master,Married,49572,1,1,15/12/2013,25,35,1,16,0,1,1,2,2,3,7,0,0,CA,0,55
4322,1959,PhD,Together,77863,0,0,27/11/2013,20,881,38,319,16,25,12,1,4,10,2,0,0,SP,0,55
4682,1959,Graduation,Married,51876,0,0,15/10/2013,88,99,27,102,28,48,6,1,2,8,1,0,0,GER,0,55
9449,1959,PhD,Single,79761,0,1,04/10/2013,32,415,5,124,15,35,11,1,5,11,3,0,0,SA,0,55
7938,1959,PhD,Together,51518,0,1,03/10/2013,92,350,8,66,17,4,4,2,3,10,3,0,0,GER,0,55
4477,1959,Graduation,Together,69096,0,1,27/09/2013,4,247,49,159,7,82,109,1,5,10,4,0,0,GER,0,55
2740,1959,PhD,Widow,33438,1,1,22/09/2013,81,62,1,16,3,2,6,4,2,4,5,0,0,SP,0,55
10928,1959,Graduation,Together,66886,0,1,16/09/2013,28,315,4,62,41,31,146,2,7,7,5,0,0,SP,0,55
10175,1959,PhD,Divorced,32173,0,1,01/08/2013,0,18,0,2,0,0,2,1,1,3,4,0,0,SP,0,55
3759,1959,Graduation,Together,65196,0,2,25/07/2013,34,743,19,181,12,0,200,2,7,11,5,0,0,SP,1,55
10832,1959,Graduation,Together,46610,0,0,18/07/2013,4,288,10,30,4,10,125,1,6,6,6,0,0,SP,0,55
450,1959,Master,Together,42315,0,1,12/07/2013,90,67,15,80,17,11,80,3,1,4,3,0,0,US,0,55
3025,1959,Graduation,Single,49967,0,1,08/07/2013,4,212,6,69,4,12,3,3,6,5,7,0,0,CA,0,55
2795,1959,Master,Single,30523,2,1,01/07/2013,0,5,0,3,0,0,5,1,1,2,7,0,0,CA,0,55
10128,1959,Graduation,Together,53977,0,1,08/06/2013,21,620,16,165,0,24,82,5,5,12,5,0,0,CA,0,55
9284,1959,Graduation,Together,53977,0,1,08/06/2013,21,620,16,165,0,24,82,5,5,12,5,0,0,SP,0,55
10377,1959,Master,Together,46692,0,1,06/06/2013,37,170,6,97,24,12,88,3,6,5,6,0,0,SP,0,55
4687,1959,Master,Married,80739,0,0,23/05/2013,92,674,92,736,39,0,92,1,3,9,1,0,0,SP,0,55
2002,1959,Graduation,Divorced,71964,0,0,20/05/2013,81,587,51,932,180,34,86,1,5,5,3,0,0,SP,0,55
125,1959,2n Cycle,Together,53083,1,1,15/05/2013,65,215,7,33,3,0,13,6,5,5,7,0,0,IND,1,55
2150,1959,PhD,Widow,80995,0,1,11/05/2013,83,860,28,409,73,56,56,1,8,4,4,0,0,CA,0,55
2499,1959,2n Cycle,Single,75342,0,1,06/05/2013,38,204,97,97,21,118,26,1,5,10,4,0,0,SP,0,55
3839,1959,Basic,Single,15056,1,1,03/05/2013,76,6,12,3,21,6,40,5,2,3,5,0,0,SP,0,55
1165,1959,PhD,Single,50729,1,1,02/05/2013,62,239,13,143,45,4,52,9,6,7,6,0,0,SA,0,55
3483,1959,Graduation,Married,48192,0,0,06/04/2013,76,1039,43,204,153,58,29,3,2,12,8,1,0,CA,3,55
433,1959,Master,Single,61331,1,1,10/03/2013,42,534,5,47,0,5,41,5,11,6,8,0,0,CA,0,55
8624,1959,Graduation,Married,81320,0,0,06/02/2013,61,183,33,493,59,103,57,1,4,10,2,0,0,SA,0,55
1509,1959,PhD,Together,84460,0,0,04/01/2013,80,152,27,103,106,54,81,0,9,4,5,1,0,SP,4,55
9940,1959,Graduation,Together,64961,0,1,23/12/2012,97,382,114,276,75,124,38,2,6,4,3,0,0,SA,0,55
7998,1959,Graduation,Together,28087,1,1,11/12/2012,77,53,8,17,13,0,21,3,2,2,7,0,0,IND,0,55
25,1959,Graduation,Married,65148,0,1,16/11/2012,9,460,35,422,33,12,153,2,6,7,4,0,0,CA,0,55
3403,1959,PhD,Together,78952,0,1,24/09/2012,11,1170,19,594,99,76,134,2,2,12,6,0,0,SP,0,55
2227,1959,2n Cycle,Together,26490,0,0,22/09/2012,92,45,47,52,21,20,25,2,3,5,6,0,0,SA,0,55
946,1959,2n Cycle,Together,26490,0,0,22/09/2012,92,45,47,52,21,20,25,2,3,5,6,0,0,SP,0,55
2674,1959,Master,Single,75154,0,1,04/09/2012,79,543,10,205,160,143,82,1,6,6,3,1,0,US,0,55
6439,1959,Graduation,Married,61074,0,1,17/08/2012,37,789,0,133,0,28,152,7,11,8,7,0,0,SA,0,55
3262,1959,Graduation,Single,68281,0,0,07/08/2012,31,995,112,417,42,48,41,1,2,13,5,1,0,SP,0,55
2115,1958,Graduation,Together,50116,1,1,20/06/2014,68,54,0,10,0,0,2,2,1,4,5,0,0,GER,1,56
4452,1958,Graduation,Single,50388,0,1,28/05/2014,3,292,6,37,0,3,34,4,6,6,7,1,0,GER,2,56
8614,1958,Graduation,Widow,65486,0,1,12/05/2014,29,245,19,125,37,67,14,1,4,10,2,0,0,AUS,0,56
8207,1958,2n Cycle,Married,53233,0,1,18/03/2014,18,28,0,9,3,0,0,1,1,3,4,0,0,CA,0,56
9727,1958,Graduation,Married,23539,0,0,28/02/2014,13,4,24,11,16,1,25,1,2,4,6,0,0,CA,0,56
3152,1958,Graduation,Together,26091,1,1,25/02/2014,84,15,10,19,8,17,20,3,2,3,5,0,0,IND,0,56
11188,1958,Graduation,Together,26091,1,1,25/02/2014,84,15,10,19,8,17,20,3,2,3,5,0,0,SP,0,56
8955,1958,PhD,Together,40451,0,2,16/02/2014,54,35,0,4,0,0,10,1,1,2,5,0,0,SP,1,56
7505,1958,PhD,Married,44155,1,1,19/01/2014,24,22,1,9,0,0,14,1,1,2,4,0,0,SP,0,56
10660,1958,Master,Married,66726,1,1,12/01/2014,61,349,7,35,0,0,47,3,8,4,7,0,0,SP,1,56
10652,1958,Master,Together,65487,0,0,10/01/2014,48,240,67,500,199,0,163,3,3,6,2,0,0,CA,0,56
2579,1958,Graduation,Married,71113,0,1,17/12/2013,95,495,33,255,11,33,8,4,6,9,4,0,0,SP,0,56
3153,1958,PhD,Single,40737,2,1,08/12/2013,24,11,0,4,0,0,2,1,1,2,8,0,0,SA,0,56
9790,1958,Graduation,Single,78499,0,0,23/11/2013,12,912,72,170,47,36,97,1,11,4,4,1,0,CA,1,56
7352,1958,Graduation,Married,55267,0,1,21/10/2013,28,161,28,136,32,3,45,4,3,6,3,0,0,CA,0,56
5644,1958,Graduation,Together,42213,0,1,12/10/2013,96,309,3,24,4,3,20,2,5,7,7,0,0,SP,1,56
3170,1958,Master,Together,68148,0,0,31/08/2013,86,389,66,408,37,57,85,1,4,6,2,0,0,SP,0,56
2995,1958,Master,Together,66636,0,0,17/08/2013,64,291,10,689,84,10,0,1,3,9,1,0,0,SP,0,56
977,1958,Graduation,Together,47320,0,1,01/08/2013,10,200,19,111,50,15,19,6,5,8,6,0,0,CA,0,56
7214,1958,Graduation,Married,62187,0,0,05/07/2013,49,792,0,275,45,45,126,1,4,5,3,0,0,SP,0,56
9665,1958,PhD,Divorced,54237,0,1,27/04/2013,48,267,3,30,4,0,57,4,5,5,6,0,0,SA,0,56
1081,1958,PhD,Married,75283,1,2,27/03/2013,26,733,9,180,12,19,66,11,6,5,4,0,0,SA,0,56
332,1958,Graduation,Married,47743,0,1,22/03/2013,56,198,2,43,0,12,20,3,4,6,6,0,0,SP,1,56
1627,1958,2n Cycle,Divorced,77297,0,0,26/01/2013,84,408,61,109,48,122,41,1,5,9,4,0,0,SP,1,56
591,1958,Graduation,Widow,66033,0,1,20/01/2013,76,293,35,179,46,59,65,2,8,7,7,0,0,IND,0,56
8387,1958,Graduation,Married,43140,0,1,05/01/2013,68,134,8,76,6,0,11,1,4,5,6,0,0,SP,0,56
8430,1958,Graduation,Together,21994,0,1,24/12/2012,4,9,0,6,3,1,3,1,0,3,5,0,0,AUS,0,56
8619,1958,Graduation,Together,21994,0,1,24/12/2012,4,9,0,6,3,1,3,1,0,3,5,0,0,SP,0,56
4303,1958,PhD,Together,6835,0,1,08/12/2012,76,107,2,12,2,2,12,0,0,1,20,0,0,CA,0,56
5221,1958,Graduation,Married,52852,0,1,01/12/2012,93,714,8,99,11,0,47,4,10,5,8,0,0,GER,1,56
1867,1958,Graduation,Single,64849,0,0,13/11/2012,42,652,48,350,94,84,108,1,9,6,5,1,0,SP,0,56
10446,1958,PhD,Married,82017,0,0,07/11/2012,58,184,23,446,30,23,23,1,5,7,2,1,0,CA,3,56
4856,1958,2n Cycle,Married,82347,0,0,06/11/2012,38,556,54,845,202,133,63,1,7,10,3,0,0,IND,2,56
8722,1958,2n Cycle,Married,82347,0,0,06/11/2012,38,556,54,845,202,133,63,1,7,10,3,1,0,CA,2,56
7274,1958,Graduation,Married,78618,0,0,28/09/2012,87,736,163,818,212,163,61,1,4,10,2,0,0,SP,1,56
10356,1958,PhD,Divorced,41437,1,1,22/09/2012,5,29,0,2,0,0,1,1,1,3,7,0,0,SP,0,56
679,1958,PhD,Married,37633,1,1,20/09/2012,49,13,4,20,0,0,1,2,1,3,9,0,0,SP,0,56
5524,1958,Graduation,Single,58138,0,0,04/09/2012,58,635,88,546,172,88,88,3,8,4,7,1,0,US,0,56
4188,1958,Graduation,Single,36864,0,1,13/08/2012,53,204,5,39,17,0,89,3,5,4,8,1,0,AUS,0,56
7118,1958,Graduation,Married,73803,0,1,01/08/2012,61,833,80,363,52,26,174,2,9,6,6,1,0,CA,1,56
453,1957,PhD,Widow,35340,1,1,29/06/2014,1,27,0,12,0,1,5,2,2,3,5,0,0,SP,0,57
5721,1957,PhD,Married,84117,0,0,11/05/2014,60,611,76,749,59,45,26,1,7,6,2,0,0,CA,1,57
11051,1957,PhD,Together,77376,1,1,10/05/2014,72,492,19,110,16,12,12,4,6,10,4,0,0,CA,0,57
1619,1957,Graduation,Married,90369,0,0,28/04/2014,2,292,51,981,224,23,17,1,4,6,1,1,0,SP,0,57
4174,1957,Master,Together,55249,0,1,17/04/2014,81,97,1,19,2,0,11,1,2,4,3,0,0,SP,0,57
9797,1957,Graduation,Married,58116,0,1,13/04/2014,38,228,19,130,4,11,51,2,3,8,2,0,0,SP,0,57
1446,1957,Master,Single,86424,0,0,05/04/2014,12,387,68,569,89,45,68,1,6,12,1,0,0,SA,0,57
231,1957,Master,Together,28839,1,1,11/03/2014,86,24,0,7,0,0,1,2,2,3,5,0,0,SP,0,57
8235,1957,Master,Together,69245,0,1,24/01/2014,8,428,30,214,80,30,61,2,6,10,3,0,0,SA,0,57
3790,1957,Graduation,Together,34633,2,1,23/01/2014,31,8,1,5,0,0,1,1,1,2,6,0,0,SA,0,57
4954,1957,Graduation,Married,48195,1,1,21/01/2014,53,106,27,68,52,7,5,6,4,5,6,0,0,SP,0,57
2712,1957,Graduation,Married,71866,0,1,25/12/2013,85,184,178,178,103,39,33,1,6,10,3,0,0,AUS,0,57
9097,1957,Graduation,Divorced,46086,0,1,03/11/2013,34,244,8,32,7,2,50,4,3,8,4,0,0,SP,0,57
5596,1957,2n Cycle,Together,58821,0,1,12/10/2013,44,513,14,154,19,0,28,1,9,9,6,0,0,SA,0,57
4808,1957,Graduation,Married,15759,0,0,05/09/2013,12,1,2,5,6,0,3,1,1,2,7,0,0,SP,0,57
10307,1957,Graduation,Married,50387,0,2,31/08/2013,91,369,9,87,12,14,34,3,6,8,5,0,0,SP,0,57
5519,1957,Graduation,Together,64090,0,1,07/08/2013,8,316,58,161,76,51,135,1,6,4,5,1,0,SA,0,57
4405,1957,Master,Married,63915,0,2,30/07/2013,2,622,7,115,30,0,15,2,6,12,5,0,0,AUS,0,57
5253,1957,Master,Together,54603,1,1,09/07/2013,85,145,13,46,17,2,4,6,4,4,7,0,0,SP,0,57
7514,1957,2n Cycle,Together,54342,1,1,03/07/2013,74,84,10,34,11,10,28,4,3,4,6,0,0,AUS,0,57
9347,1957,Master,Together,50943,0,1,21/06/2013,49,31,0,7,2,0,6,1,1,3,5,0,0,SP,0,57
975,1957,Graduation,Single,54252,1,1,28/05/2013,25,178,4,26,8,4,44,5,4,5,6,0,0,AUS,0,57
8786,1957,Master,Married,62058,0,1,26/05/2013,52,301,7,74,10,0,58,4,6,7,6,0,0,GER,0,57
10091,1957,Graduation,Single,60230,0,1,20/05/2013,78,520,20,367,39,81,40,2,6,6,5,0,0,SP,0,57
10675,1957,PhD,Married,66334,0,1,03/04/2013,82,909,11,218,0,0,23,2,9,5,5,1,0,SP,0,57
2677,1957,Graduation,Together,46097,0,1,31/03/2013,11,72,24,68,65,4,8,5,3,6,4,0,0,SA,0,57
10590,1957,PhD,Together,76542,0,0,30/03/2013,91,794,73,573,0,29,14,1,4,10,2,0,0,SP,0,57
9904,1957,Graduation,Married,71391,0,1,29/03/2013,50,336,123,274,46,123,141,5,6,12,3,0,0,CA,0,57
9167,1957,Graduation,Married,67131,0,1,26/03/2013,72,465,71,250,93,35,62,3,9,12,6,0,0,SP,0,57
8629,1957,Graduation,Widow,46984,1,1,26/03/2013,71,19,1,10,2,1,8,1,1,3,5,0,0,CA,0,57
2488,1957,2n Cycle,Divorced,31395,1,1,23/03/2013,80,23,1,25,0,8,7,4,2,3,6,0,0,SP,0,57
8477,1957,Graduation,Divorced,26150,2,1,11/03/2013,61,5,1,13,3,5,1,1,1,3,7,0,0,SP,0,57
4827,1957,PhD,Single,54998,0,1,10/03/2013,3,154,22,202,39,30,8,5,4,9,4,1,0,SP,0,57
7458,1957,Master,Together,34941,1,1,06/03/2013,26,39,2,25,4,3,24,2,3,3,8,0,0,AUS,0,57
1118,1957,Master,Married,50965,0,1,20/02/2013,87,544,13,85,8,6,29,3,10,5,8,0,0,SP,1,57
178,1957,Graduation,Married,62503,0,1,18/02/2013,40,478,0,193,110,75,117,4,8,11,5,0,0,SP,0,57
3445,1957,Graduation,Single,60714,0,0,17/01/2013,56,216,162,224,101,92,162,2,7,10,5,1,0,SA,0,57
8148,1957,Master,Together,50898,1,1,08/01/2013,88,285,28,242,55,114,135,13,6,12,5,0,0,SA,0,57
8162,1957,Master,Together,14661,0,0,01/01/2013,88,4,1,11,6,2,2,1,1,3,6,0,0,SP,0,57
5935,1957,Master,Single,55284,0,1,24/12/2012,60,547,7,140,0,7,63,3,7,8,5,0,0,IND,0,57
8427,1957,Master,Single,64857,0,0,23/11/2012,78,556,14,717,210,0,43,1,7,10,4,0,0,SP,0,57
217,1957,Master,Single,64857,0,0,23/11/2012,78,556,14,717,210,0,43,1,7,10,4,0,0,CA,0,57
3298,1957,Master,Married,52973,0,1,08/11/2012,92,856,0,76,12,9,199,7,9,9,8,0,0,SA,0,57
10448,1957,Graduation,Single,46998,0,1,22/10/2012,55,172,41,86,45,6,27,5,5,5,7,0,0,SP,1,57
3138,1957,Graduation,Single,91249,0,0,20/10/2012,84,1324,27,119,71,108,27,0,7,6,4,1,0,SP,4,57
5453,1957,Master,Married,90226,0,0,26/09/2012,26,1083,108,649,253,151,108,1,4,12,2,0,0,SA,1,57
1351,1957,Master,Together,58656,0,1,20/09/2012,25,962,12,194,16,24,12,4,7,13,6,0,0,SP,1,57
5430,1957,Graduation,Together,54450,1,1,14/09/2012,0,454,0,171,8,19,32,12,9,8,8,0,0,SP,0,57
10473,1957,PhD,Widow,78028,0,1,10/09/2012,38,158,19,288,25,0,38,1,6,9,7,1,0,SP,2,57
8091,1957,Graduation,Married,63943,0,1,02/09/2012,50,423,184,368,13,97,21,1,6,6,5,0,0,IND,0,57
8707,1957,Graduation,Married,79456,0,0,22/08/2012,12,565,42,548,64,83,99,1,5,4,3,1,0,SP,0,57
4817,1957,Graduation,Divorced,22304,0,0,04/08/2012,91,3,2,7,0,4,2,1,1,2,8,0,0,SP,0,57
4915,1957,2n Cycle,Married,53230,0,1,03/08/2012,86,176,72,98,136,21,229,4,5,12,5,0,0,GER,0,57
10509,1956,Master,Single,36927,1,1,02/06/2014,46,51,0,16,0,0,4,2,3,3,8,0,0,US,0,58
254,1956,Graduation,Together,53863,0,1,17/05/2014,4,399,4,30,6,4,30,3,7,7,7,0,0,SP,1,58
5247,1956,PhD,Married,38725,1,1,10/05/2014,52,31,0,6,2,1,5,2,1,4,4,0,0,SP,0,58
10420,1956,Master,Divorced,46390,0,1,05/05/2014,56,95,14,64,2,9,38,1,4,3,7,0,0,US,0,58
9972,1956,PhD,Together,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,3,7,0,0,SA,2,58
2945,1956,PhD,Together,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,3,7,0,0,CA,2,58
833,1956,Master,Married,38452,1,1,30/03/2014,62,56,0,14,0,0,2,3,3,3,7,0,0,SP,0,58
5186,1956,PhD,Married,58482,0,1,12/03/2014,59,576,7,115,19,7,7,2,7,9,6,0,0,CA,1,58
2829,1956,Graduation,Married,65210,0,1,10/03/2014,25,626,0,70,0,7,28,2,9,8,6,0,0,CA,2,58
2461,1956,Master,Single,51124,1,1,18/12/2013,79,26,1,11,0,1,4,2,1,3,3,0,0,CA,0,58
3799,1956,Graduation,Married,67225,0,1,26/11/2013,4,315,35,322,46,7,143,3,7,11,5,0,0,US,0,58
6086,1956,Graduation,Married,80395,0,0,23/11/2013,62,445,25,706,80,76,48,1,6,12,2,0,0,AUS,1,58
7143,1956,2n Cycle,Together,74805,0,1,06/11/2013,14,209,162,209,41,162,37,5,4,10,2,0,0,SP,0,58
10120,1956,Graduation,Together,38946,0,1,24/10/2013,84,116,6,82,6,6,41,2,3,6,5,0,0,US,0,58
4541,1956,Graduation,Together,38946,0,1,24/10/2013,84,116,6,82,6,6,41,2,3,6,5,0,0,CA,0,58
2552,1956,PhD,Single,55521,1,2,22/10/2013,11,416,0,26,0,0,4,9,6,6,7,1,0,SP,1,58
4058,1956,PhD,Single,61284,0,0,12/10/2013,76,618,15,106,20,7,45,1,11,8,6,0,0,SP,1,58
7002,1956,Graduation,Single,62535,0,1,03/10/2013,13,163,48,90,0,45,52,1,3,8,3,0,0,SP,0,58
7972,1956,Graduation,Single,72906,0,0,17/09/2013,79,400,32,519,71,75,54,1,3,9,1,0,0,SP,0,58
2730,1956,Graduation,Single,80317,0,0,20/08/2013,64,536,11,387,149,91,57,1,3,10,1,0,0,CA,0,58
6583,1956,2n Cycle,Married,72635,0,0,03/06/2013,54,390,22,323,104,35,107,1,6,6,3,0,0,SP,1,58
9729,1956,Graduation,Widow,58275,1,1,02/06/2013,48,189,10,253,56,43,64,6,8,7,7,0,0,GER,0,58
2565,1956,Master,Divorced,70638,0,0,01/06/2013,69,1016,12,215,16,12,63,1,4,10,3,0,0,SA,1,58
2061,1956,Graduation,Married,50737,0,1,11/05/2013,61,78,0,11,0,0,10,1,2,4,6,0,0,SP,1,58
2276,1956,Graduation,Single,57959,0,1,02/05/2013,71,430,16,322,43,24,33,5,4,11,3,0,0,SP,0,58
221,1956,Graduation,Married,48726,0,1,27/04/2013,90,138,3,38,4,0,59,3,3,4,6,0,0,GER,0,58
4351,1956,Graduation,Divorced,37244,1,1,27/04/2013,90,18,2,10,0,0,25,1,1,2,7,0,0,SP,1,58
7999,1956,PhD,Together,75261,0,0,23/04/2013,17,1239,17,413,23,34,17,1,5,5,2,1,0,SP,2,58
7192,1956,Graduation,Together,65748,0,1,15/04/2013,58,172,73,93,95,78,34,2,2,10,1,0,1,SP,0,58
3427,1956,PhD,Married,59821,0,1,12/04/2013,11,629,0,70,0,0,35,6,11,7,8,0,0,SA,0,58
7030,1956,PhD,Married,66465,0,1,30/03/2013,1,1200,0,204,38,29,14,3,11,12,6,0,0,SP,1,58
10965,1956,Graduation,Together,76005,0,0,22/02/2013,72,983,20,389,240,50,40,1,3,13,6,0,0,SP,1,58
5185,1956,Graduation,Married,74268,0,0,14/02/2013,83,199,66,315,97,174,41,1,4,5,2,0,0,SA,0,58
607,1956,2n Cycle,Divorced,41769,0,1,13/02/2013,31,302,29,131,32,0,27,6,8,7,8,0,0,IND,0,58
3732,1956,Master,Married,52750,0,1,04/02/2013,72,393,0,239,90,69,69,6,5,9,4,0,0,CA,0,58
9743,1956,Graduation,Married,76998,0,1,11/01/2013,85,1449,89,161,69,35,107,2,11,8,6,0,0,CA,1,58
3807,1956,Graduation,Together,59925,0,1,30/11/2012,83,473,21,176,19,21,56,3,9,9,6,0,0,SP,0,58
6260,1956,Master,Together,82384,0,0,19/11/2012,55,984,51,432,180,120,190,1,3,13,1,1,0,AUS,1,58
2156,1956,PhD,Married,22554,1,1,03/11/2012,38,27,0,10,0,0,4,4,2,4,5,0,0,SP,0,58
10905,1956,Graduation,Together,42586,1,1,29/10/2012,7,194,2,56,0,0,0,5,4,6,8,1,0,SP,0,58
9058,1956,Graduation,Widow,79800,0,0,23/09/2012,65,1060,21,530,32,0,224,1,5,5,3,1,0,SP,3,58
3584,1956,PhD,Single,49667,0,0,20/08/2012,35,1181,26,120,17,13,39,2,5,5,8,1,0,CA,1,58
9094,1956,2n Cycle,Married,62972,0,1,03/08/2012,39,313,15,47,20,0,192,2,7,3,6,1,0,SP,0,58
9847,1956,2n Cycle,Married,62972,0,1,03/08/2012,39,313,15,47,20,0,192,2,7,3,6,0,0,SP,0,58
3277,1956,Graduation,Divorced,49431,0,1,03/08/2012,9,219,3,100,26,0,17,2,7,5,8,0,0,SP,0,58
6722,1955,PhD,Married,70421,0,1,28/06/2014,98,479,28,136,75,14,35,3,10,7,6,0,0,CA,0,59
1640,1955,Graduation,Divorced,64587,1,1,22/06/2014,49,66,0,16,0,6,20,2,1,4,3,0,0,SP,0,59
4828,1955,Graduation,Divorced,79865,0,1,18/06/2014,12,71,99,278,185,121,38,1,5,5,1,0,0,SA,0,59
4390,1955,Graduation,Together,75315,0,1,15/04/2014,14,459,15,171,142,23,31,2,5,12,2,0,0,SA,0,59
5558,1955,PhD,Single,90933,0,0,31/03/2014,90,1020,31,430,62,63,79,1,4,4,1,0,0,SP,1,59
3551,1955,Master,Together,60033,0,1,29/03/2014,28,62,1,57,19,11,48,2,2,5,2,0,0,SP,0,59
4333,1955,Graduation,Together,32144,1,1,23/03/2014,76,41,0,10,0,0,3,4,2,3,7,0,0,IND,1,59
8545,1955,Graduation,Divorced,85683,0,0,21/03/2014,6,1296,17,311,45,69,51,1,2,10,1,1,0,SP,4,59
6521,1955,Graduation,Together,77972,0,0,18/03/2014,18,613,22,319,33,102,12,1,4,9,1,0,0,SA,0,59
2174,1955,Graduation,Single,46344,1,1,08/03/2014,38,11,1,6,2,1,6,2,1,2,5,0,0,US,0,59
2948,1955,Master,Divorced,62637,0,1,01/03/2014,76,104,12,48,4,12,5,1,2,5,2,0,0,CA,0,59
2295,1955,PhD,Married,62670,0,1,02/02/2014,57,539,30,92,80,46,38,1,5,13,3,0,0,SA,0,59
4073,1955,2n Cycle,Married,63564,0,0,29/01/2014,0,769,80,252,15,34,65,1,10,7,6,1,0,GER,1,59
4047,1955,PhD,Married,65324,0,1,11/01/2014,0,384,0,102,21,32,5,3,6,9,4,0,0,US,0,59
9477,1955,PhD,Married,65324,0,1,11/01/2014,0,384,0,102,21,32,5,3,6,9,4,0,0,IND,0,59
2625,1955,2n Cycle,Single,42607,0,1,17/11/2013,30,156,29,56,30,32,47,2,3,7,3,0,0,SA,0,59
7755,1955,PhD,Married,57744,0,1,12/11/2013,91,350,3,39,0,0,19,2,9,4,8,0,0,SP,0,59
9938,1955,Graduation,Married,80067,0,0,19/09/2013,82,519,17,813,27,173,51,1,4,6,2,0,0,IND,1,59
5407,1955,Graduation,Together,53103,0,1,12/09/2013,70,729,17,133,11,0,195,5,10,7,7,0,0,SA,1,59
1377,1955,Master,Widow,44551,0,1,31/08/2013,24,182,4,33,0,0,66,2,4,5,7,0,0,SA,0,59
1916,1955,Master,Married,45736,0,1,24/07/2013,92,188,3,180,20,3,43,5,7,6,7,0,0,GER,0,59
2632,1955,Graduation,Married,50501,1,1,18/06/2013,10,297,0,38,13,0,152,7,5,4,6,1,0,IND,1,59
5209,1955,Graduation,Divorced,50002,0,1,17/06/2013,21,443,5,71,21,16,82,2,8,7,7,0,0,SA,0,59
2285,1955,Master,Together,36634,0,1,28/05/2013,0,213,9,76,4,3,30,3,5,5,7,0,0,SA,0,59
4637,1955,PhD,Single,74637,0,0,18/05/2013,73,960,64,464,146,0,16,1,6,9,3,0,0,SA,1,59
