ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
9426,1965,master,SiNGLe,"$58,308.00  ",0,1,01-12-2013,77,691,0,69,10,0,130,4,2,3,8,0,0,Sp,0
10637,1965,graduation,Married,"$40,800.00",1,2,01/01/2013,77,24,0,27,8,30,10,2,3,3,7,0,1,sp,0
10826,1960,Graduation,married,"$18,690.00",0,0,2012.12.28,77,6,1,7,23,4,19,1,1,2,8,0,0,Sp,0
4086,1960,Graduation,Married,"$18,690.00  ",0,0,2012.12.28,77,6,1,7,23,4,19,1,1,2,8,0,0,GER,0
10304,1960,GRADUATION,married,"$18,690.00  ",0,0,12-28-2012,77,6,1,7,23,4,19,1,1,2,8,0,0,Sp,0
7998,1959,GRADUATION,Together,"$28,087.00",1,1,"11 Dec, 12",77,53,8,17,13,0,21,3,2,2,7,0,0,ind,0
10992,1968,GRADUATIon,toGethER,"$75,702.00  ",1,1,2012.08.29,77,650,28,353,45,42,30,5,4,11,8,0,0,Sa,0
6383,1972,PHD,together,"$32,892.00",1,0,05-25-2014,78,26,0,15,2,1,2,2,3,3,8,0,0,Sa,0
10536,1972,phd,TOGETHER,"$32,892.00",1,0,05-25-2014,78,26,0,15,2,1,2,2,3,3,8,0,0,sp,0
6036,1960,Master,tOGETHER,"$89,120.00",0,0,2014.03.17,78,1168,92,408,72,129,55,1,5,7,1,0,0,SP,1
11092,1962,gRADUATION,maRrIEd,"$27,116.00",1,1,"March 02, 2014",78,12,1,21,2,2,3,2,2,3,7,0,0,SA,0
538,1990,Graduation,single,"$46,107.00",1,0,02/10/14,78,31,9,27,16,9,33,1,1,4,3,0,0,sa,0
10022,1974,phd,Single,"USD 54,466.00",1,1,2014.02.09,78,12,0,4,0,0,0,1,1,2,5,0,0,sp,0
10157,1966,graduation,Single,"$59,686.00",0,1,"25 Jan, 14",78,89,15,89,34,42,5,1,4,6,4,0,0,ca,0
3503,1951,Graduation,divORcED,"$82,460.00",0,0,12-02-2013,78,255,47,573,52,32,15,1,5,6,1,0,0,SA,0
146,1961,PHD,SIngLE,"$76,045.00",0,0,2013.11.15,78,760,53,400,17,93,0,1,4,11,2,0,0,sp,1
5538,1976,GRADUATION,DIVORCED,"$83,829.00",0,0,10-08-2013,78,897,161,430,186,161,27,0,4,6,1,1,0,SP,3
3910,1976,Graduation,dIVORCED,"USD 83,829.00",0,0,"October 08, 2013",78,897,161,430,186,161,27,0,4,6,1,1,0,Sp,3
4227,1969,Master,tOGETHER,"$32,889.00",1,1,09-06-2013,78,28,0,13,4,2,8,3,2,3,5,0,0,SP,0
6634,1980,Master,Divorced,"$33,462.00  ",1,0,08-07-2013,78,22,3,18,0,0,11,1,2,3,7,0,0,SA,0
8916,1976,gRADUATION,divorced,"$36,627.00",2,0,07-23-2013,78,9,1,5,0,0,1,1,0,3,5,0,0,sA,0
6460,1983,GRADuAtiON,MARRIED,"$28,718.00",1,0,07-13-2013,78,12,4,6,11,8,16,2,2,3,8,0,0,Ind,0
5883,1973,Graduation,MARRIED,"$77,981.00",1,0,26/05/2013,78,138,120,204,16,126,60,3,7,7,5,0,0,SP,0
10091,1957,gRaduation,Single,"$60,230.00",0,1,20/05/2013,78,520,20,367,39,81,40,2,6,6,5,0,0,SP,0
697,1970,gRADUATION,together,"$74,918.00  ",0,0,"12 Mar, 13",78,972,59,913,25,19,59,1,5,6,3,0,0,sp,1
2607,1954,GRadUAtiOn,SINGLE,"$40,464.00  ",0,1,01-11-2013,78,424,17,118,7,23,41,6,8,8,8,0,0,SP,0
8427,1957,master,sINGLE,"$64,857.00",0,0,2012.11.23,78,556,14,717,210,0,43,1,7,10,4,0,0,Sp,0
217,1957,Master,Single,"$64,857.00",0,0,23/11/2012,78,556,14,717,210,0,43,1,7,10,4,0,0,Ca,0
6202,1961,graduation,together,"$63,381.00",0,1,"October 05, 2012",78,571,50,142,33,50,159,4,4,13,2,0,0,SP,0
3856,1961,GRADUATION,together,"$63,381.00",0,1,05/10/2012,78,571,50,142,33,50,159,4,4,13,2,0,0,sP,0
10648,1983,2n cycle,tOGETHER,"USD 66,664.00",0,0,09-25-2012,78,398,96,447,220,96,32,1,5,6,3,0,0,sp,0
5120,1983,2N CYCLE,tOGETHER,"$66,664.00",0,0,09/25/12,78,398,96,447,220,96,32,1,5,6,3,0,0,Sa,0
6749,1967,Graduation,SINGlE,"$86,358.00",1,1,"August 08, 2012",78,957,47,494,82,47,95,4,5,6,8,0,0,Sp,0
1584,1978,graDuATioN,mARRIED,"$41,443.00  ",1,0,2014.04.01,79,171,7,171,25,19,89,6,8,5,8,0,0,sa,0
9559,1962,phd,MARriEd,"$57,072.00",0,1,"24 Jan, 14",79,944,0,60,0,0,30,2,7,13,5,0,0,Ca,1
771,1968,Graduation,Together,"$54,178.00",0,1,01/21/14,79,135,9,39,4,0,7,1,2,5,2,0,0,ger,0
5237,1951,Phd,sIngLe,"$48,767.00",1,2,01/01/14,79,28,1,21,3,0,10,3,2,3,5,0,0,Aus,0
2461,1956,mASTER,SINGLE,"$51,124.00",1,1,12-18-2013,79,26,1,11,0,1,4,2,1,3,3,0,0,CA,0
5474,1971,GraduaTIoN,sINGLE,"$43,020.00",1,0,"November 30, 2013",79,45,7,99,4,25,43,3,4,4,6,0,0,Us,0
2895,1964,GRADUATION,SINGLE,"$49,980.00",0,1,23/10/2013,79,104,1,54,13,9,14,2,3,5,5,0,0,IND,0
7972,1956,GRADUATION,SINGLE,"USD 72,906.00",0,0,"September 17, 2013",79,400,32,519,71,75,54,1,3,9,1,0,0,Sp,0
10067,1977,2N cYCLE,Together,"$25,176.00",1,1,"August 10, 2013",79,4,0,4,0,0,5,1,1,2,7,0,0,Ger,0
500,1978,gRADUATION,tOGETHER,"$96,876.00",0,0,"August 06, 2013",79,908,43,735,40,194,21,1,7,9,2,1,0,SP,3
922,1980,2N cYCLE,MarrIED,"$31,086.00",1,1,05-04-2013,79,16,2,11,3,0,16,2,1,2,8,0,0,ger,1
2861,1984,graduation,Single,"$24,072.00",1,0,2013.04.16,79,9,1,6,3,0,4,1,1,2,8,0,0,sp,0
375,1955,gRadUaTiOn,divorced,"$76,773.00",0,0,02-25-2013,79,516,56,449,86,33,16,1,2,11,1,0,0,SP,0
10936,1966,Graduation,married,"$72,190.00",0,0,02-13-2013,79,597,166,597,172,166,249,1,5,4,3,0,0,Aus,0
10314,1949,pHd,Married,"$83,837.00",0,0,16/12/2012,79,847,66,119,86,89,111,1,9,5,4,1,0,inD,2
4240,1979,gRADUATION,mARRIED,"$17,345.00",1,0,11-03-2012,79,4,9,16,17,0,12,2,2,2,8,0,0,sp,0
2674,1959,mASTER,SINGLE,"$75,154.00  ",0,1,2012.09.04,79,543,10,205,160,143,82,1,6,6,3,1,0,US,0
2563,1962,BASIC,mARRIED,"$28,249.00",0,0,15/06/2014,80,1,9,7,2,14,10,1,2,3,6,0,0,ind,0
8312,1962,Basic,Married,"$28,249.00",0,0,06-15-2014,80,1,9,7,2,14,10,1,2,3,6,0,0,sp,0
6999,1981,Master,mARrIEd,"$69,661.00  ",0,0,05-13-2014,80,656,16,106,32,16,8,1,7,12,3,0,0,Ind,0
7574,1980,pHd,Together,"$27,922.00",1,0,10/05/2014,80,11,0,13,2,4,11,1,2,3,4,0,0,SA,0
5223,1967,MASTER,TogEther,"$45,903.00",0,1,23/04/2014,80,33,8,10,2,10,3,2,2,3,4,0,0,sa,0
2952,1978,MASTER,sINGLE,"USD 36,273.00",1,0,"April 16, 2014",80,29,3,30,3,2,9,2,3,3,6,0,0,Sp,0
7683,1969,MasTER,MARRIED,"$70,777.00",0,1,02-25-2014,80,554,35,113,0,7,78,3,5,12,3,0,0,Sp,0
9481,1977,graduation,mARRIED,"$17,148.00",1,0,01/28/14,80,9,9,11,13,10,16,4,3,3,8,0,0,ca,0
9907,1970,master,TOGETHER,"$66,476.00",0,1,"04 Dec, 13",80,742,28,152,25,9,57,2,6,10,4,0,0,GER,0
5454,1980,master,married,"$45,057.00",1,0,2013.12.01,80,37,0,7,3,0,3,1,2,3,5,0,0,US,0
3798,1969,Graduation,married,"$41,120.00",1,1,"November 06, 2013",80,24,2,23,0,8,24,3,2,3,6,0,0,sp,0
4259,1987,Master,SInglE,"USD 19,485.00",2,0,"24 Sep, 13",80,6,0,4,0,0,0,1,1,2,7,0,0,ind,0
2549,1984,pHd,Together,"$21,840.00",1,0,21/07/2013,80,17,0,9,0,0,1,1,1,3,9,0,0,sp,0
6437,1986,2N CYCLE,SINGlE,"$41,473.00  ",1,0,"19 Jun, 13",80,21,8,20,15,3,9,1,2,3,7,0,0,sp,0
2488,1957,2n cycle,DivoRcEd,"$31,395.00",1,1,"23 Mar, 13",80,23,1,25,0,8,7,4,2,3,6,0,0,Sp,0
3945,1948,Phd,wIDOW,"$68,117.00",0,1,"March 10, 2013",80,618,44,215,0,17,36,2,11,4,6,1,0,SP,1
702,1976,2N CYCLE,Widow,"$47,682.00",0,1,"15 Feb, 13",80,162,61,83,97,57,61,4,4,8,5,0,0,SP,0
9010,1973,mASTER,MARRIED,"$83,151.00",0,0,10/02/2013,80,968,147,842,137,42,210,1,5,10,2,1,0,SP,3
9710,1970,pHd,dIvOrCeD,"$58,086.00",0,1,2013.01.20,80,708,7,62,0,0,15,2,11,7,8,0,0,sp,0
1509,1959,Phd,together,"USD 84,460.00",0,0,01-04-2013,80,152,27,103,106,54,81,0,9,4,5,1,0,sp,4
9120,1963,Graduation,Single,"$66,565.00",0,1,05/12/2012,80,747,10,161,65,40,42,4,4,9,8,0,0,SP,0
5252,1970,GRADUATION,DIVORCED,"$23,910.00",1,0,26/10/2012,80,16,12,18,7,1,13,1,2,3,7,0,0,Sp,0
5959,1969,Graduation,single,"$35,893.00  ",1,1,"15 Oct, 12",80,158,0,23,0,0,18,6,3,5,8,0,0,Ind,0
7441,1974,GRADUATION,Divorced,"$71,128.00",1,0,2012.10.06,80,958,159,447,20,0,31,3,2,12,7,0,0,us,0
4271,1990,2n cycle,tOGETHER,"$38,683.00",1,0,2012.10.04,80,46,35,69,84,41,66,6,4,6,7,0,0,ind,0
4095,1972,gRADUATION,Married,"$37,150.00",1,0,09-11-2012,80,167,37,64,49,34,116,8,4,6,7,0,0,US,0
8852,1977,Graduation,married,"$61,064.00",0,1,2012.08.31,80,387,126,342,0,45,180,5,8,11,6,0,0,sp,0
7698,1977,PHD,maRRIed,"$51,650.00  ",0,1,05/11/14,81,152,3,22,2,5,7,1,4,4,5,0,0,ind,0
4174,1957,mASTER,tOGETHER,"$55,249.00",0,1,17/04/2014,81,97,1,19,2,0,11,1,2,4,3,0,0,Sp,0
3182,1974,Phd,Single,"$46,854.00",1,1,"31 Mar, 14",81,96,1,79,7,1,79,6,5,3,8,1,0,IND,1
193,1997,basic,Married,"$14,421.00  ",0,0,2014.02.17,81,0,0,2,3,3,8,1,1,2,5,0,0,Sp,1
5229,1970,Phd,TOGETHER,"$54,132.00",0,1,16/02/2014,81,30,1,8,0,0,3,1,1,3,7,0,0,geR,0
5555,1976,gRADUATION,DivoRCED,"$153,924.00",0,0,02-07-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,sp,0
7732,1979,GRaDuAtion,mARRIED,"$64,813.00",1,0,02/01/2014,81,293,0,124,179,97,52,1,7,10,5,0,0,Sp,0
310,1971,mASTER,MARrIeD,"$61,872.00",0,1,13/12/2013,81,330,5,159,36,27,16,4,4,9,4,0,0,CA,0
6261,1980,Graduation,Married,"$58,025.00",0,1,"26 Nov, 13",81,270,31,88,11,48,22,3,3,10,4,0,0,Ind,0
6274,1949,MasteR,mARRIED,"USD 83,790.00",0,0,"15 Nov, 13",81,1076,16,417,42,48,16,1,8,6,3,0,0,sa,2
1655,1980,GRADUATION,tOGETHER,"$34,350.00",1,0,2013.10.19,81,16,3,15,2,1,11,1,1,3,7,0,0,auS,0
2740,1959,PHD,widow,"$33,438.00",1,1,2013.09.22,81,62,1,16,3,2,6,4,2,4,5,0,0,Sp,0
4328,1987,2N CYCLE,Married,"$21,955.00  ",1,0,09-07-2013,81,5,1,7,17,14,11,2,2,3,6,0,0,SP,0
17,1972,PHD,mARRied,"$60,491.00",0,1,2013.09.06,81,637,47,237,12,19,76,4,6,7,5,0,0,Sp,0
9153,1965,Phd,mARRIED,"$59,304.00",0,1,"29 Jul, 13",81,418,61,428,80,51,10,3,7,10,5,0,0,sp,0
520,1975,GRADUATION,Married,"$34,421.00",1,0,2013.07.01,81,3,3,7,6,2,9,1,1,2,7,0,0,Sp,0
8372,1975,gRadUaTIoN,married,"$34,421.00",1,0,01/07/2013,81,3,3,7,6,2,9,1,1,2,7,0,0,Sa,0
73,1954,Phd,SinGlE,"$51,411.00",1,2,2013.05.26,81,14,0,3,0,0,1,1,0,3,5,0,0,ind,0
2002,1959,gRADUATION,DIVoRCed,"$71,964.00  ",0,0,05-20-2013,81,587,51,932,180,34,86,1,5,5,3,0,0,Sp,0
6059,1954,phd,TOgEThER,"$64,504.00  ",1,2,2013.03.04,81,986,36,168,16,0,108,7,11,4,7,1,0,SP,0
11166,1962,gRADUATION,MARRIED,"$49,678.00",0,1,"February 02, 2013",81,229,5,56,3,2,20,2,6,4,7,0,0,SP,0
6257,1977,Master,sINGLE,"$60,482.00",0,1,2013.01.23,81,255,43,134,37,14,24,1,7,7,7,0,0,SA,0
9224,1973,PHD,sINgLE,"$55,260.00",0,1,"12 Dec, 12",81,825,8,53,11,0,242,2,8,5,6,0,0,sa,0
8732,1970,master,wIDOW,"$67,369.00",0,1,2012.11.17,81,1298,0,70,37,14,42,4,7,10,4,1,0,sp,2
955,1963,MASTER,tOGETHER,"$47,175.00",1,1,"October 28, 2012",81,167,2,44,6,2,19,7,4,4,8,1,0,sa,1
4910,1968,Graduation,divorced,"$68,743.00",0,0,"30 Aug, 12",81,1132,134,384,175,134,115,1,11,13,7,0,0,US,0
564,1982,Phd,Together,"USD 56,937.00",1,0,08-04-2012,81,746,8,125,11,8,8,7,8,9,6,1,0,Sp,1
8931,1987,Graduation,ToGEther,"$83,033.00",1,0,2014.05.18,82,812,99,431,237,149,33,1,11,10,5,0,0,sa,1
1998,1977,Graduation,Single,"$37,697.00  ",1,0,07/02/2014,82,34,6,21,11,4,8,1,2,3,6,0,0,ind,0
1250,1977,gRADUATION,SINGLE,"$37,697.00",1,0,"February 07, 2014",82,34,6,21,11,4,8,1,2,3,6,0,0,sP,0
8397,1952,graduation,mARRIED,"$44,689.00",1,1,10/01/2014,82,18,0,5,0,0,11,2,1,2,7,0,0,Sp,1
9672,1971,2n cYclE,married,"$23,162.00",1,1,"21 Dec, 13",82,8,3,9,19,4,22,3,1,3,6,0,0,CA,0
2125,1960,GRADUATION,DiVOrCED,"$63,033.00",0,0,2013.11.15,82,194,61,480,225,112,30,1,3,8,2,0,0,Us,0
5975,1968,Phd,sINGLE,"$40,304.00  ",1,0,"30 Sep, 13",82,37,0,17,0,0,3,1,2,3,7,0,0,ca,0
983,1985,gRADUATION,MARRIED,"$40,059.00",1,0,09/28/13,82,110,29,92,28,10,145,1,6,3,8,0,0,Us,1
9938,1955,Graduation,mARRIED,"$80,067.00",0,0,09-19-2013,82,519,17,813,27,173,51,1,4,6,2,0,0,IND,1
4385,1982,PHD,SINgLE,"$36,038.00",1,0,"31 May, 13",82,23,0,15,0,2,7,2,3,3,6,0,0,SP,0
803,1969,Graduation,toGethER,"$40,521.00",1,1,04/05/13,82,12,0,5,0,0,4,1,0,2,5,0,0,SP,0
10675,1957,phD,MarrieD,"$66,334.00  ",0,1,"April 03, 2013",82,909,11,218,0,0,23,2,9,5,5,1,0,SP,0
7004,1985,graduation,SINGLE,"$11,012.00",1,0,03-16-2013,82,24,3,26,7,1,23,3,3,2,9,0,0,IND,1
4432,1977,GrADUAtion,dIVoRCed,"$31,615.00",1,0,2013.03.16,82,2,3,20,6,11,9,2,2,3,7,0,0,Sp,0
4475,1950,pHD,maRrIEd,"$69,098.00",0,0,"February 16, 2013",82,1315,22,780,145,0,178,1,7,9,5,0,0,sp,0
10868,1952,graduation,widow,"USD 70,792.00",0,0,06/02/2013,82,344,45,654,104,11,114,2,3,10,3,0,0,Sp,0
6742,1980,gRAduAtion,mARRIED,"$17,688.00  ",1,0,13/01/2013,82,2,2,1,3,1,2,1,1,2,8,0,1,sP,0
5692,1990,Basic,mArriEd,"$25,443.00",1,0,22/12/2012,82,1,4,3,8,9,7,1,1,3,8,0,0,Sa,0
339,1973,PhD,MARRIED,"$57,091.00",0,1,2012.11.23,82,462,0,24,6,0,4,2,9,5,7,1,0,SP,1
10398,1982,2N CYCLE,Single,"$24,336.00",1,0,"27 Aug, 12",82,1,6,2,8,2,12,1,1,2,7,0,0,sp,0
8017,1982,2N Cycle,married,"$51,111.00",1,1,06-19-2014,83,22,0,19,6,5,3,2,2,3,6,0,0,sa,0
3722,1973,GRADUATION,sINGLE,"$44,503.00  ",1,1,04-16-2014,83,31,1,8,0,0,8,2,2,3,6,0,0,sp,0
7326,1972,MASTER,MARRIED,"$56,850.00",0,1,"23 Mar, 14",83,34,1,19,2,7,0,1,1,3,2,0,0,CA,0
2416,1970,phd,sinGlE,"USD 66,582.00",0,0,"03 Mar, 14",83,789,25,420,16,38,0,1,2,9,1,0,0,Sp,0
1878,1986,2N cYCLE,MaRriEd,"$23,148.00",0,0,18/02/2014,83,4,6,8,6,3,10,1,2,3,7,0,0,sp,0
5278,1965,GRADUATION,married,"$82,224.00",0,0,01/25/14,83,307,26,360,138,31,40,1,6,5,3,0,0,Ger,1
5734,1975,PHD,married,"$61,917.00",1,1,"November 20, 2013",83,46,4,36,2,2,1,1,2,4,5,0,0,sp,0
4370,1967,GRADUATION,toGeTheR,"$43,482.00",2,1,11/13/13,83,18,1,32,6,3,28,3,2,4,6,0,0,ind,0
8405,1980,GRADUATION,DIVORCED,"USD 68,274.00",1,1,"September 30, 2013",83,135,25,51,23,25,46,2,4,5,3,0,0,SA,0
7617,1975,Graduation,sINGLE,"$42,373.00",1,1,2013.08.15,83,67,5,61,3,8,19,5,2,5,5,0,0,Sp,0
6376,1980,Graduation,SINGLE,"$57,537.00",1,0,"June 10, 2013",83,191,56,139,51,8,100,4,4,8,4,0,0,aus,0
2150,1959,Phd,WIDOW,"USD 80,995.00",0,1,2013.05.11,83,860,28,409,73,56,56,1,8,4,4,0,0,Ca,0
7386,1977,gRadUATION,divorced,"$30,992.00",1,0,04-22-2013,83,17,0,14,7,3,2,1,1,3,7,0,0,ca,0
3006,1977,gRaDuAtiON,DiVORCed,"$30,992.00",1,0,2013.04.22,83,17,0,14,7,3,2,1,1,3,7,0,0,ca,0
11088,1972,Phd,TOGETHER,"$78,642.00",0,1,"April 21, 2013",83,1396,0,322,46,35,17,1,4,4,6,0,0,SP,0
5185,1956,GRADUATION,MArrIED,"$74,268.00",0,0,2013.02.14,83,199,66,315,97,174,41,1,4,5,2,0,0,sa,0
3523,1963,gRADUATION,Together,"$75,072.00",0,1,2013.01.23,83,583,34,309,0,22,125,2,5,8,3,0,0,SP,0
55,1964,GRAdUatIOn,tOGETHER,"$56,253.00",0,1,2012.12.07,83,509,0,65,7,11,5,4,7,9,6,0,0,SP,0
3807,1956,GRADUATION,tOGETHER,"$59,925.00",0,1,11-30-2012,83,473,21,176,19,21,56,3,9,9,6,0,0,sp,0
2453,1961,graduation,together,"$62,807.00",0,1,31/08/2012,83,526,28,135,10,21,99,3,5,12,5,0,0,Sp,0
7787,1961,graduation,tOGeTheR,"$62,807.00  ",0,1,31/08/2012,83,526,28,135,10,21,99,3,5,12,5,0,0,ca,0
2230,1971,Phd,mARRIED,"$23,626.00",1,0,"24 May, 14",84,27,2,14,0,0,0,3,3,3,5,0,0,GER,0
8146,1977,MASTER,together,"$46,106.00",1,1,05/11/14,84,30,0,8,2,0,14,1,1,2,6,0,0,SA,0
988,1966,Graduation,married,"$81,168.00",0,0,"07 May, 14",84,410,0,592,147,22,22,1,6,7,3,0,0,Sp,1
4832,1980,GRADUATION,Married,"$27,244.00",1,0,03-07-2014,84,6,5,17,3,24,46,2,2,2,7,0,0,Sp,0
3152,1958,gRaduATion,together,"$26,091.00",1,1,02/25/14,84,15,10,19,8,17,20,3,2,3,5,0,0,ind,0
11188,1958,GRADUATION,together,"$26,091.00",1,1,25/02/2014,84,15,10,19,8,17,20,3,2,3,5,0,0,SP,0
361,1970,Master,married,"$43,142.00  ",1,1,02-18-2014,84,5,1,7,2,1,4,1,1,2,7,0,0,AUS,0
5939,1972,GRADUATION,tOGETHER,"$38,232.00",1,1,2014.01.17,84,43,5,28,7,6,33,4,3,3,5,0,0,SP,0
9349,1986,GRaDuATion,MARRIED,"$92,533.00  ",0,0,2013.12.19,84,693,21,118,110,147,42,1,6,11,2,0,0,GER,2
819,1946,grAduatioN,widow,"$63,285.00",0,0,"November 05, 2013",84,508,124,249,50,38,134,1,6,13,3,0,0,sp,0
10120,1956,gRaDuaTION,together,"$38,946.00",0,1,10/24/13,84,116,6,82,6,6,41,2,3,6,5,0,0,us,0
4541,1956,GRAdUATion,together,"$38,946.00",0,1,"October 24, 2013",84,116,6,82,6,6,41,2,3,6,5,0,0,ca,0
2456,1976,pHd,mARrIED,"$40,233.00",0,1,2013.10.14,84,80,4,46,0,17,2,5,2,5,6,0,0,SA,0
2516,1970,2n cycle,Married,"$46,831.00",1,1,08/06/2013,84,22,2,10,6,4,34,2,1,2,4,0,0,Sp,0
11013,1988,GRADUATION,TOGETHER,"$67,605.00",0,0,31/03/2013,84,336,28,282,184,54,54,1,2,6,1,0,0,Sp,0
9988,1977,MASTER,single,"$70,379.00",0,1,03/03/2013,84,553,25,142,65,67,8,3,6,13,4,0,0,ca,0
1627,1958,2N cYCLE,dIVORCED,"$77,297.00  ",0,0,26/01/2013,84,408,61,109,48,122,41,1,5,9,4,0,0,sp,1
1490,1963,Graduation,Married,"$55,759.00",0,1,"November 28, 2012",84,675,0,85,10,7,77,5,10,8,8,0,0,ca,0
6710,1952,MASTER,SINGLE,"$58,217.00",2,1,2012.11.17,84,68,1,13,3,5,13,1,2,4,6,0,0,Sp,0
7375,1977,Graduation,tOGETHER,"$51,369.00  ",0,1,10-25-2012,84,297,7,79,0,11,182,2,8,4,8,0,0,SA,0
10144,1977,GrAdUatIoN,tOGETHER,"$51,369.00",0,1,"25 Oct, 12",84,297,7,79,0,11,182,2,8,4,8,0,0,SA,0
3138,1957,gRADUATION,sINGLE,"$91,249.00",0,0,10/20/12,84,1324,27,119,71,108,27,0,7,6,4,1,0,sp,4
1440,1979,2N cYCLE,together,"$52,513.00",0,0,"04 Sep, 12",84,367,17,241,104,188,232,2,9,9,7,0,0,sp,0
4200,1971,mASTER,MARRIED,"$44,159.00  ",1,0,"17 Jun, 14",85,167,2,62,24,13,7,4,4,6,5,0,0,sa,0
4998,1963,gRADUATION,together,"$76,081.00",0,0,"23 May, 14",85,292,30,415,63,33,200,1,4,4,2,0,0,SP,1
7321,1963,Graduation,together,"$76,081.00  ",0,0,05-23-2014,85,292,30,415,63,33,200,1,4,4,2,0,0,Ind,1
8663,1975,graduation,Divorced,"$39,996.00",1,1,05-22-2014,85,11,0,3,0,0,1,1,1,2,6,0,0,aUS,0
1958,1974,phd,Together,"$55,012.00  ",0,1,03/21/14,85,582,0,65,0,0,13,6,8,9,5,0,0,sp,0
6963,1948,gRADUATION,single,"$77,457.00",0,0,03/05/14,85,675,11,400,15,45,11,1,2,10,1,0,0,sa,1
1065,1964,GRADUATION,Single,"$80,695.00",0,0,"December 29, 2013",85,557,129,984,193,37,18,1,5,5,2,0,0,us,0
2712,1957,Graduation,marRiED,"$71,866.00",0,1,"25 Dec, 13",85,184,178,178,103,39,33,1,6,10,3,0,0,aus,0
6049,1983,MASTER,Together,"$73,450.00",0,0,"05 Dec, 13",85,1142,51,415,90,69,37,1,7,11,3,0,0,sp,2
6605,1945,pHd,Divorced,"$55,614.00",0,0,11-27-2013,85,504,13,131,8,0,26,1,9,6,7,0,0,SP,1
11181,1950,PHD,married,"$156,924.00",0,0,08/29/13,85,2,1,2,1,1,1,0,0,0,0,0,0,ca,0
5234,1968,2N CYCLE,Together,"$30,753.00  ",1,1,"11 Jul, 13",85,12,5,25,0,9,30,2,1,3,5,0,0,CA,0
5253,1957,mAsTER,Together,"$54,603.00",1,1,07-09-2013,85,145,13,46,17,2,4,6,4,4,7,0,0,sp,0
11148,1976,graduaTION,together,"$22,280.00",1,0,"19 May, 13",85,2,1,4,3,1,2,1,1,2,8,0,0,sp,0
6289,1952,MASTER,TOGETHER,"$59,385.00",1,1,"April 28, 2013",85,135,0,10,0,4,36,2,3,4,5,0,0,sp,0
9743,1956,graduation,mARRIED,"$76,998.00",0,1,2013.01.11,85,1449,89,161,69,35,107,2,11,8,6,0,0,CA,1
9209,1972,mASTER,TOGETHER,"USD 80,573.00",0,0,10/14/12,85,829,138,430,60,92,15,1,4,13,2,0,0,sa,0
6417,1972,Master,tOgETHEr,"$80,573.00",0,0,14/10/2012,85,829,138,430,60,92,15,1,4,13,2,0,0,Sp,0
7937,1983,GRADUATION,mARRIED,"$24,711.00",0,0,04/18/14,86,10,7,25,6,3,7,1,3,3,7,0,0,SP,0
6488,1960,Phd,Married,"USD 38,829.00",0,1,04-06-2014,86,76,0,7,0,0,16,1,3,2,5,0,0,GER,0
3194,1975,pHd,sINGLE,"USD 71,466.00",0,0,"April 05, 2014",86,412,12,546,78,182,0,1,4,10,1,0,0,CA,0
231,1957,MASTER,tOGETHER,"$28,839.00",1,1,2014.03.11,86,24,0,7,0,0,1,2,2,3,5,0,0,sp,0
9697,1952,Graduation,married,"$53,790.00",0,2,"March 06, 2014",86,335,42,127,28,5,5,3,7,8,6,0,0,SP,0
4676,1952,master,WIdOw,"$73,705.00",0,2,"March 05, 2014",86,612,91,520,258,107,107,2,9,8,5,0,0,SP,0
8079,1983,Graduation,married,"$22,448.00  ",1,0,"February 26, 2014",86,3,1,8,23,2,18,3,2,3,3,0,0,Sa,0
10032,1977,GRADUATION,Divorced,"USD 12,571.00",1,0,"18 Jan, 14",86,3,5,14,2,12,17,4,3,3,6,0,0,sa,0
10505,1961,mASTER,ToGethEr,"$73,113.00",0,0,12-26-2013,86,741,19,154,50,9,28,1,3,7,2,0,0,SA,0
2005,1991,GraDUATiOn,married,"$35,765.00  ",1,0,2013.12.11,86,22,3,30,0,5,15,2,2,4,6,0,0,CA,0
6940,1967,pHd,single,"USD 46,734.00",1,2,10-21-2013,86,100,1,39,6,1,76,4,3,3,6,0,0,sp,1
2304,1964,Phd,tOGETHER,"USD 66,313.00",0,1,2013.09.16,86,625,7,99,10,22,7,2,6,12,4,0,0,sa,0
3170,1958,mASTER,tOgEtHER,"$68,148.00",0,0,"31 Aug, 13",86,389,66,408,37,57,85,1,4,6,2,0,0,SP,0
10466,1966,graduation,MArRied,"$44,393.00  ",1,1,"22 Aug, 13",86,24,2,20,2,2,10,2,1,4,4,0,0,sp,0
7325,1987,pHd,Together,"$38,197.00",1,0,06-29-2013,86,23,0,11,2,1,3,1,1,3,5,0,0,sp,0
455,1947,Phd,married,"$51,012.00",0,0,04/18/13,86,102,9,63,2,9,24,1,4,4,6,0,0,sp,0
7592,1947,Phd,married,"$51,012.00  ",0,0,18/04/2013,86,102,9,63,2,9,24,1,4,4,6,0,0,sp,0
4547,1961,graduation,TOGETHER,"$13,672.00",1,1,2013.04.17,86,6,2,9,2,1,5,2,1,3,8,0,0,Sp,0
6825,1954,graduation,TOGETHER,"$41,452.00",1,1,"March 06, 2013",86,13,0,3,0,0,0,1,1,2,7,0,0,ca,0
